index,Xwidth,Xcumsum,Yval,Xcumsumleft,Macro grouping,Stage subgrouped
330,0.001126746,1301.437608,146332.437,1301.436481,Liver transplant,Decomp
331,1.176627213,1302.614235,145826.1538,1301.437608,Liver transplant,Decomp
332,81.37135789,1383.985593,145320.9153,1302.614235,Liver transplant,Liver Transplant - Tx
333,0.002618915,1383.988212,145173.6048,1383.985593,Liver transplant,Liver Transplant - Tx
334,0.000226828,1383.988439,144795.7781,1383.988212,Liver transplant,Decomp
335,0.000652134,1383.989091,144761.3137,1383.988439,Liver transplant,Decomp
336,0.004219224,1383.99331,144736.8069,1383.989091,Liver transplant,Decomp
337,181.6896543,1565.682965,143708.4756,1383.99331,Liver transplant,Liver Transplant - Tx
338,0.003144142,1565.686109,143014.9703,1565.682965,Liver transplant,Liver Transplant - Tx
339,3.39183477,1569.077944,142757.4321,1565.686109,Liver transplant,Decomp
340,2.136287038,1571.214231,142483.9179,1569.077944,Liver transplant,Decomp
341,1.066398993,1572.28063,142286.5374,1571.214231,Liver transplant,Decomp
342,0.000175679,1572.280805,141995.7979,1572.28063,Liver transplant,Liver Transplant - Tx
343,2.70595E-05,1572.280832,141875.476,1572.280805,Liver transplant,Decomp
344,0.076263643,1572.357096,141832.3374,1572.280832,Liver transplant,Decomp
345,7.89504E-05,1572.357175,141816.6185,1572.357096,Liver transplant,Decomp
346,0.299241271,1572.656416,141677.3599,1572.357175,Liver transplant,Decomp
347,0.000241623,1572.656658,140901.845,1572.656416,Liver transplant,Decomp
348,0.46770511,1573.124363,140606.4882,1572.656658,Liver transplant,Liver Transplant - Tx
349,0.247415529,1573.371778,140435.4932,1573.124363,Liver transplant,Liver Transplant - Tx
350,2.28075629,1575.652535,139846.9367,1573.371778,Liver transplant,Decomp
351,6.88889E-05,1575.652604,139789.6315,1575.652535,Liver transplant,Liver Transplant - Tx
352,0.269502155,1575.922106,139710.2303,1575.652604,Liver transplant,Decomp
353,4.544733873,1580.46684,139707.1774,1575.922106,Liver transplant,Decomp
354,0.936210289,1581.40305,139469.3018,1580.46684,Liver transplant,Decomp
355,0.00371307,1581.406763,137598.8503,1581.40305,Liver transplant,Decomp
356,1.90265E-05,1581.406782,137480.9261,1581.406763,Liver transplant,Liver Transplant - Tx
357,0.000913498,1581.407696,137475.1663,1581.406782,Liver transplant,Decomp
358,0.000279509,1581.407975,137388.0677,1581.407696,Liver transplant,Decomp
359,9.14082E-05,1581.408066,136908.5045,1581.407975,Liver transplant,Decomp
360,0.000260865,1581.408327,136806.7044,1581.408066,Liver transplant,Decomp
361,9.20318E-05,1581.408419,136767.5151,1581.408327,Liver transplant,Decomp
362,0.000274833,1581.408694,135948.8614,1581.408419,Liver transplant,Liver Transplant - Tx
363,0.000134738,1581.408829,135863.6184,1581.408694,Liver transplant,Liver Transplant - Tx
364,2.01669E-05,1581.408849,135812.3191,1581.408829,Liver transplant,Liver Transplant - Tx
365,41.78005612,1623.188905,135631.2838,1581.408849,Liver transplant,Decomp
366,6.97665E-06,1623.188912,134678.1929,1623.188905,Liver transplant,Liver Transplant - Tx
367,0.001226164,1623.190138,133645.9927,1623.188912,Liver transplant,Decomp
368,0.000329621,1623.190468,133499.7869,1623.190138,Liver transplant,Decomp
369,0.000111555,1623.19058,133386.7864,1623.190468,Liver transplant,Decomp
370,9.69962E-05,1623.190677,133200.2398,1623.19058,Liver transplant,Liver Transplant - Tx
371,0.000107608,1623.190784,133123.7812,1623.190677,Liver transplant,Liver Transplant - Tx
372,4.73716E-05,1623.190832,133098.7812,1623.190784,Liver transplant,Liver Transplant - Tx
373,7.46171E-06,1623.190839,133023.1357,1623.190832,Liver transplant,Liver Transplant - Tx
374,0.000310482,1623.191149,132814.6408,1623.190839,Liver transplant,Liver Transplant - Tx
375,1.007180182,1624.19833,132710.3199,1623.191149,Liver transplant,Decomp
376,0.000117967,1624.198448,131980.541,1624.19833,Liver transplant,Decomp
377,3.05519E-07,1624.198448,131705.0851,1624.198448,Liver transplant,Decomp
378,9.16609E-07,1624.198449,131704.2935,1624.198448,Liver transplant,Decomp
379,0.000462676,1624.198911,130136.4175,1624.198449,Liver transplant,Decomp
380,0.000462676,1624.199374,130136.4175,1624.198911,Liver transplant,Decomp
381,0.000311299,1624.199685,130048.7935,1624.199374,Liver transplant,Decomp
382,3.60024E-05,1624.199721,128992.6456,1624.199685,Liver transplant,Liver Transplant - Tx
383,1.23662E-05,1624.199734,128459.7785,1624.199721,Liver transplant,Liver Transplant - Tx
384,0.050376184,1624.25011,126455.347,1624.199734,Liver transplant,Liver Transplant - Tx
385,14.73065259,1638.980763,126423.9002,1624.25011,Liver transplant,Decomp
386,0.099903678,1639.080666,126399.4516,1638.980763,Liver transplant,Liver Transplant - Tx
387,5.34703E-05,1639.08072,125482.4394,1639.080666,Liver transplant,Liver Transplant - Tx
388,0.000481845,1639.081202,124567.5367,1639.08072,Liver transplant,Liver Transplant - Tx
389,0.000166574,1639.081368,124470.062,1639.081202,Liver transplant,Liver Transplant - Tx
390,0.000156242,1639.081524,123852.6643,1639.081368,Liver transplant,Decomp
391,33.2675485,1672.349073,123401.9663,1639.081524,Liver transplant,Decomp
392,0.000445279,1672.349518,123054.8851,1672.349073,Liver transplant,Decomp
393,2.26908E-05,1672.349541,120694.2952,1672.349518,Liver transplant,Liver Transplant - Tx
394,42.74184629,1715.091387,120601.2701,1672.349541,Liver transplant,Decomp
395,10.02642104,1725.117808,119740.0978,1715.091387,Liver transplant,Liver Transplant - Tx
396,19.95057356,1745.068382,119467.2964,1725.117808,Liver transplant,Liver Transplant - Tx
397,0.071912776,1745.140295,118279.8389,1745.068382,Liver transplant,Decomp
398,75.25691129,1820.397206,118205.1856,1745.140295,Liver transplant,Liver Transplant - Tx
399,0.000224177,1820.39743,117941.4226,1820.397206,Liver transplant,Liver Transplant - Tx
400,0.000224177,1820.397654,117941.4226,1820.39743,Liver transplant,Liver Transplant - Tx
401,83.10225125,1903.499905,117275.4198,1820.397654,Liver transplant,Decomp
402,107.7007721,2011.200678,116058.9395,1903.499905,Liver transplant,Decomp
403,15.56619203,2026.76687,115905.6639,2011.200678,Liver transplant,Decomp
404,0.000198707,2026.767068,115083.975,2026.76687,Liver transplant,Decomp
405,0.099506453,2026.866575,114951.5041,2026.767068,Liver transplant,Decomp
406,0.000113768,2026.866689,114115.958,2026.866575,Liver transplant,Decomp
407,0.000113768,2026.866802,114115.958,2026.866689,Liver transplant,Decomp
408,7.22941E-05,2026.866875,112138.3745,2026.866802,Liver transplant,Decomp
409,167.3336707,2194.200545,112036.1907,2026.866875,Liver transplant,Decomp
410,0.021495235,2194.222041,112025.2818,2194.200545,Liver transplant,Decomp
411,0.001605655,2194.223646,111855.0283,2194.222041,Liver transplant,Liver Transplant - Tx
412,0.000898187,2194.224544,111568.9718,2194.223646,Liver transplant,Liver Transplant - Tx
413,3.17707E-05,2194.224576,110760.4422,2194.224544,Liver transplant,Liver Transplant - Tx
414,0.004107345,2194.228684,110648.4579,2194.224576,Liver transplant,Liver Transplant - Tx
415,9.15011E-05,2194.228775,110443.467,2194.228684,Liver transplant,Liver Transplant - Tx
416,0.68902212,2194.917797,109432.1321,2194.228775,Liver transplant,Liver Transplant - Tx
417,1.219258622,2196.137056,109108.2559,2194.917797,Liver transplant,Liver Transplant - Tx
418,0.042204936,2196.179261,108667.7931,2196.137056,Liver transplant,Decomp
419,0.122729501,2196.30199,108641.795,2196.179261,Liver transplant,Decomp
420,0.001398531,2196.303389,106754.8149,2196.30199,Liver transplant,Liver Transplant - Tx
421,64.61568579,2260.919075,104792.9942,2196.303389,Liver transplant,Decomp
422,9.58007E-06,2260.919084,104388.0916,2260.919075,Liver transplant,Liver Transplant - Tx
423,3.01442E-05,2260.919114,104358.7647,2260.919084,Liver transplant,Liver Transplant - Tx
424,0.000157162,2260.919271,104329.9704,2260.919114,Liver transplant,Liver Transplant - Tx
425,2.01292E-05,2260.919292,104306.8227,2260.919271,Liver transplant,Liver Transplant - Tx
426,0.000737096,2260.920029,104294.2353,2260.919292,Liver transplant,Liver Transplant - Tx
427,0.002133142,2260.922162,104229.3334,2260.920029,Liver transplant,Liver Transplant - Tx
428,7.43331E-05,2260.922236,104228.4562,2260.922162,Liver transplant,Liver Transplant - Tx
429,0.000594989,2260.922831,104200.4841,2260.922236,Liver transplant,Liver Transplant - Tx
430,0.009064559,2260.931896,104188.7382,2260.922831,Liver transplant,Liver Transplant - Tx
431,0.002527058,2260.934423,104170.0788,2260.931896,Liver transplant,Liver Transplant - Tx
432,0.046812867,2260.981236,104129.8231,2260.934423,Liver transplant,Liver Transplant - Tx
433,0.008277326,2260.989513,104093.7534,2260.981236,Liver transplant,Liver Transplant - Tx
434,0.033108999,2261.022622,104047.0914,2260.989513,Liver transplant,Liver Transplant - Tx
435,0.221995949,2261.244618,103995.6425,2261.022622,Liver transplant,Liver Transplant - Tx
436,0.15955701,2261.404175,103953.9167,2261.244618,Liver transplant,Liver Transplant - Tx
437,0.560362136,2261.964537,103829.9383,2261.404175,Liver transplant,Liver Transplant - Tx
438,0.536800811,2262.501338,103722.595,2261.964537,Liver transplant,Liver Transplant - Tx
439,1.401974287,2263.903312,103433.5731,2262.501338,Liver transplant,Liver Transplant - Tx
440,2.804906117,2266.708218,103373.1296,2263.903312,Liver transplant,Liver Transplant - Tx
441,57.01244337,2323.720662,103246.8572,2266.708218,Liver transplant,Liver Transplant - Tx
442,0.755110575,2324.475772,102949.7438,2323.720662,Liver transplant,Decomp
443,6.567961375,2331.043734,102816.9022,2324.475772,Liver transplant,Liver Transplant - Tx
444,0.000580524,2331.044314,101385.4632,2331.043734,Liver transplant,Liver Transplant - Tx
445,0.00020168,2331.044516,100934.0663,2331.044314,Liver transplant,Liver Transplant - Tx
446,93.55117602,2424.595692,100766.7903,2331.044516,Liver transplant,Decomp
447,157.4369337,2582.032626,98931.72124,2424.595692,Liver transplant,Decomp
448,0.18070663,2582.213332,98600.89521,2582.032626,Liver transplant,Decomp
449,0.000384645,2582.213717,96235.34094,2582.213332,Liver transplant,Decomp
450,286.3436385,2868.557355,96036.90947,2582.213717,Liver transplant,Decomp
451,0.000134636,2868.55749,95836.41007,2868.557355,Liver transplant,Decomp
452,0.000253908,2868.557744,94300.59255,2868.55749,Liver transplant,Decomp
453,0.913375562,2869.471119,94277.40816,2868.557744,Liver transplant,Decomp
454,0.054760227,2869.52588,93962.07387,2869.471119,Liver transplant,Decomp
455,9.76915E-05,2869.525977,93172.29278,2869.52588,Liver transplant,Decomp
456,15.62634731,2885.152325,92099.39248,2869.525977,Liver transplant,Decomp
457,43.4156875,2928.568012,91384.77402,2885.152325,Liver transplant,Decomp
458,0.066957262,2928.634969,89549.84988,2928.568012,Liver transplant,Decomp
459,0.068678833,2928.703648,87903.45968,2928.634969,Liver transplant,Decomp
460,52.07599651,2980.779645,87579.63783,2928.703648,Liver transplant,Decomp
461,0.035123509,2980.814768,87312.18104,2980.779645,Liver transplant,Decomp
462,14.12955494,2994.944323,86236.12136,2980.814768,Liver transplant,Decomp
463,0.067604431,2995.011928,85300.74126,2994.944323,Liver transplant,Decomp
464,5.136355551,3000.148283,84932.51619,2995.011928,Liver transplant,Decomp
465,0.038578207,3000.186861,83786.95987,3000.148283,Liver transplant,Decomp
466,0.000806453,3000.187668,83569.8271,3000.186861,Liver transplant,Liver Transplant - Tx
467,0.028634229,3000.216302,83124.31076,3000.187668,Liver transplant,Decomp
468,0.000563013,3000.216865,82379.03855,3000.216302,Liver transplant,Decomp
469,0.000279431,3000.217145,82250.93175,3000.216865,Liver transplant,Liver Transplant - Tx
470,0.000198578,3000.217343,81540.52063,3000.217145,Liver transplant,Decomp
471,0.024721923,3000.242065,80975.84444,3000.217343,Liver transplant,Decomp
472,4.940726667,3005.182792,79401.02438,3000.242065,Liver transplant,Decomp
473,0.019789582,3005.202581,79025.32796,3005.182792,Liver transplant,Decomp
474,0.000181231,3005.202763,78102.27391,3005.202581,Liver transplant,Decomp
475,0.00262389,3005.205386,77610.41132,3005.202763,Liver transplant,Decomp
476,0.001286372,3005.206673,77565.31844,3005.205386,Liver transplant,Decomp
477,0.000192537,3005.206865,77537.64068,3005.206673,Liver transplant,Decomp
478,0.006189094,3005.213054,76910.93842,3005.206865,Liver transplant,Decomp
479,0.013118438,3005.226173,76737.28405,3005.213054,Liver transplant,Decomp
480,0.008145873,3005.234319,76737.28405,3005.226173,Liver transplant,Decomp
481,6.70797E-05,3005.234386,76634.18666,3005.234319,Liver transplant,Decomp
482,0.000934746,3005.235321,76157.86981,3005.234386,Liver transplant,Decomp
483,0.000456517,3005.235777,76104.17299,3005.235321,Liver transplant,Decomp
484,7.1908E-05,3005.235849,76063.99881,3005.235777,Liver transplant,Decomp
485,5.937729045,3011.173578,75657.18944,3005.235849,Liver transplant,Liver Transplant - Tx
486,0.040387976,3011.213966,74955.0465,3011.173578,Liver transplant,Decomp
487,15.90859664,3027.122563,74137.96497,3011.213966,Liver transplant,Liver Transplant - Tx
488,1.892454759,3029.015017,71233.17244,3027.122563,Liver transplant,Decomp
489,0.009449195,3029.024467,71053.8465,3029.015017,Liver transplant,Decomp
490,0.011953164,3029.03642,71053.8465,3029.024467,Liver transplant,Decomp
491,3.125496417,3032.161916,71007.99893,3029.03642,Liver transplant,Decomp
492,2.75133E-05,3032.161944,70693.14064,3032.161916,Liver transplant,Decomp
493,7.71873E-05,3032.162021,70671.0693,3032.161944,Liver transplant,Decomp
494,0.000361355,3032.162382,70649.1066,3032.162021,Liver transplant,Decomp
495,5.98661E-05,3032.162442,70629.46779,3032.162382,Liver transplant,Decomp
496,0.00152039,3032.163962,70621.16671,3032.162442,Liver transplant,Decomp
497,0.004197972,3032.16816,70571.18394,3032.163962,Liver transplant,Decomp
498,0.000196566,3032.168357,70571.16789,3032.16816,Liver transplant,Decomp
499,0.001395433,3032.169752,70549.89333,3032.168357,Liver transplant,Decomp
500,0.022666607,3032.192419,70541.16293,3032.169752,Liver transplant,Decomp
501,0.005457268,3032.197876,70526.10792,3032.192419,Liver transplant,Decomp
502,6.888268519,3039.086145,70523.23742,3032.197876,Liver transplant,Decomp
503,0.109573786,3039.195719,70495.12326,3039.086145,Liver transplant,Decomp
504,0.016628349,3039.212347,70467.63167,3039.195719,Liver transplant,Decomp
505,0.082711299,3039.295058,70432.87121,3039.212347,Liver transplant,Decomp
506,0.449109701,3039.744168,70391.25384,3039.295058,Liver transplant,Decomp
507,0.363558459,3040.107726,70360.23477,3039.744168,Liver transplant,Decomp
508,1.006392603,3041.114119,70264.38295,3040.107726,Liver transplant,Decomp
509,1.038765306,3042.152884,70181.48876,3041.114119,Liver transplant,Decomp
510,2.371726977,3044.524611,69960.78973,3042.152884,Liver transplant,Decomp
511,0.03594249,3044.560554,69628.50633,3044.524611,Liver transplant,Decomp
512,0.023890352,3044.584444,69597.90199,3044.560554,Liver transplant,Liver Transplant - Tx
513,0.039531231,3044.623975,69361.70665,3044.584444,Liver transplant,Liver Transplant - Tx
514,0.040246001,3044.664221,69065.70659,3044.623975,Liver transplant,Decomp
515,0.014008645,3044.67823,66653.23832,3044.664221,Liver transplant,Decomp
516,0.171095578,3044.849326,64771.01663,3044.67823,Liver transplant,Decomp
517,8.660549864,3053.509875,64641.84547,3044.849326,Liver transplant,Decomp
518,1.303576707,3054.813452,63273.80312,3053.509875,Liver transplant,Decomp
519,7.08649124,3061.899943,62092.6966,3054.813452,Liver transplant,Decomp
520,0.161954511,3062.061898,61132.93286,3061.899943,Liver transplant,Decomp
521,2.62201E-05,3062.061924,55175.56328,3062.061898,Liver transplant,Liver Transplant - Tx
522,0.000101989,3062.062026,55171.38867,3062.061924,Liver transplant,Liver Transplant - Tx
523,0.000685466,3062.062712,55167.70404,3062.062026,Liver transplant,Liver Transplant - Tx
524,5.37533E-05,3062.062765,55165.91531,3062.062712,Liver transplant,Liver Transplant - Tx
525,0.003793973,3062.066559,55163.07477,3062.062765,Liver transplant,Liver Transplant - Tx
526,0.011686272,3062.078246,55155.18164,3062.066559,Liver transplant,Liver Transplant - Tx
527,0.000242124,3062.078488,55153.64203,3062.078246,Liver transplant,Liver Transplant - Tx
528,0.002394722,3062.080882,55149.0959,3062.078488,Liver transplant,Liver Transplant - Tx
529,0.046539945,3062.127422,55146.2715,3062.080882,Liver transplant,Liver Transplant - Tx
530,0.011634385,3062.139057,55145.41467,3062.127422,Liver transplant,Liver Transplant - Tx
531,0.206416538,3062.345473,55143.09002,3062.139057,Liver transplant,Liver Transplant - Tx
